Estatísticas para DOWNLOAD (sem outliers):
tree_ORTHOMCL1.nexus: média=16892.09 bps, std=3089.69, mediana=15383.82, min=13745.02, max=22643.16, n=5, outliers=0
tree_ORTHOMCL726_Inner4.nexus: média=28533.92 bps, std=3128.04, mediana=27779.46, min=23755.12, max=33267.21, n=5, outliers=0
tree_ORTHOMCL728_Inner1.nexus: média=12289.13 bps, std=855.13, mediana=12486.79, min=10699.49, max=13297.08, n=5, outliers=0
tree_ORTHOMCL728_Inner2.nexus: média=16877.72 bps, std=2116.85, mediana=16763.69, min=14375.32, max=20095.36, n=5, outliers=0
tree_ORTHOMCL728_Inner3.nexus: média=13667.52 bps, std=1009.73, mediana=14068.88, min=12488.55, max=15007.24, n=5, outliers=0
tree_ORTHOMCL728_Inner4.nexus: média=28820.22 bps, std=2208.78, mediana=27717.97, min=27706.05, max=33237.74, n=5, outliers=0
tree_ORTHOMCL733_Inner1.nexus: média=13280.44 bps, std=2145.84, mediana=12889.44, min=9667.99, max=15482.94, n=5, outliers=0
tree_ORTHOMCL733_Inner2.nexus: média=13539.55 bps, std=1438.62, mediana=13914.22, min=11320.60, max=14988.37, n=5, outliers=0
tree_ORTHOMCL733_Inner3.nexus: média=16511.62 bps, std=1659.55, mediana=16819.23, min=14711.70, max=19134.82, n=5, outliers=0
tree_ORTHOMCL733_Inner4.nexus: média=30454.89 bps, std=2476.15, mediana=30323.37, min=27714.03, max=33257.29, n=5, outliers=0
tree_ORTHOMCL741_Inner1.nexus: média=12618.99 bps, std=1950.36, mediana=12354.06, min=9269.64, max=14801.65, n=5, outliers=0
tree_ORTHOMCL741_Inner2.nexus: média=13211.69 bps, std=1623.24, mediana=12879.88, min=10711.71, max=14991.29, n=5, outliers=0
tree_ORTHOMCL741_Inner3.nexus: média=18330.45 bps, std=1598.48, mediana=19624.48, min=16371.85, max=19642.85, n=5, outliers=0
tree_ORTHOMCL741_Inner4.nexus: média=25683.82 bps, std=1943.55, mediana=27181.88, min=23303.33, max=27433.50, n=5, outliers=0
tree_ORTHOMCL744_Inner1.nexus: média=14332.85 bps, std=2629.54, mediana=14979.51, min=10709.84, max=18482.41, n=5, outliers=0
tree_ORTHOMCL744_Inner2.nexus: média=15144.88 bps, std=2909.10, mediana=16224.37, min=11619.55, max=19465.90, n=5, outliers=0
tree_ORTHOMCL744_Inner3.nexus: média=13113.26 bps, std=1000.06, mediana=12494.50, min=12280.31, max=14979.44, n=5, outliers=0
tree_ORTHOMCL744_Inner4.nexus: média=26789.41 bps, std=3349.42, mediana=27202.68, min=23280.68, max=32582.76, n=5, outliers=0
tree_ORTHOMCL746_Inner1.nexus: média=12853.43 bps, std=982.36, mediana=12360.02, min=12348.40, max=14817.99, n=5, outliers=0
tree_ORTHOMCL746_Inner2.nexus: média=12879.33 bps, std=1085.12, mediana=12501.39, min=11890.81, max=14996.22, n=5, outliers=0
tree_ORTHOMCL746_Inner3.nexus: média=17323.23 bps, std=2344.46, mediana=16399.11, min=14961.10, max=21805.17, n=5, outliers=0
tree_ORTHOMCL746_Inner4.nexus: média=28549.29 bps, std=3070.10, mediana=29460.55, min=23470.29, max=32609.01, n=5, outliers=0
tree_ORTHOMCL748_Inner1.nexus: média=4083.19 bps, std=256.14, mediana=4112.77, min=3700.58, max=4354.37, n=5, outliers=0
tree_ORTHOMCL748_Inner2.nexus: média=13295.46 bps, std=1018.00, mediana=12515.37, min=12500.72, max=14993.24, n=5, outliers=0
tree_ORTHOMCL748_Inner3.nexus: média=16400.17 bps, std=1463.23, mediana=16239.22, min=13912.62, max=18304.08, n=5, outliers=0
tree_ORTHOMCL748_Inner4.nexus: média=28440.81 bps, std=2108.70, mediana=27065.23, min=27020.35, max=32478.92, n=5, outliers=0
tree_ORTHOMCL750_Inner1.nexus: média=13838.36 bps, std=1201.42, mediana=14797.71, min=12348.68, max=14835.09, n=5, outliers=0
tree_ORTHOMCL750_Inner2.nexus: média=12615.23 bps, std=261.44, mediana=12493.15, min=12455.74, max=13137.19, n=5, outliers=0
tree_ORTHOMCL750_Inner3.nexus: média=15980.79 bps, std=2458.01, mediana=16230.97, min=11743.50, max=19453.26, n=5, outliers=0
tree_ORTHOMCL750_Inner4.nexus: média=28447.96 bps, std=3559.72, mediana=27099.78, min=23188.11, max=32471.54, n=5, outliers=0
tree_ORTHOMCL755_Inner1.nexus: média=14134.88 bps, std=968.53, mediana=14809.67, min=12347.59, max=14831.24, n=5, outliers=0
tree_ORTHOMCL755_Inner2.nexus: média=12791.88 bps, std=1384.96, mediana=12502.67, min=10702.77, max=14986.67, n=5, outliers=0
tree_ORTHOMCL755_Inner3.nexus: média=17016.77 bps, std=1303.87, mediana=16368.81, min=16358.37, max=19624.50, n=5, outliers=0
tree_ORTHOMCL755_Inner4.nexus: média=28019.93 bps, std=2514.71, mediana=27157.09, min=25064.70, max=32643.67, n=5, outliers=0
tree_ORTHOMCL757_Inner1.nexus: média=13015.97 bps, std=1265.55, mediana=12372.03, min=11402.46, max=14883.51, n=5, outliers=0
tree_ORTHOMCL757_Inner2.nexus: média=13561.09 bps, std=1182.06, mediana=12829.43, min=12485.58, max=15027.85, n=5, outliers=0
tree_ORTHOMCL757_Inner3.nexus: média=16035.23 bps, std=2106.51, mediana=16359.26, min=13785.13, max=19631.25, n=5, outliers=0
tree_ORTHOMCL757_Inner4.nexus: média=28686.85 bps, std=3573.07, mediana=27738.31, min=23248.31, max=32639.67, n=5, outliers=0
tree_ORTHOMCL758_Inner1.nexus: média=12283.31 bps, std=1567.07, mediana=12490.72, min=10716.40, max=14988.42, n=5, outliers=0
tree_ORTHOMCL758_Inner2.nexus: média=13987.94 bps, std=1059.35, mediana=14819.77, min=12341.36, max=14836.28, n=5, outliers=0
tree_ORTHOMCL758_Inner3.nexus: média=17043.64 bps, std=824.83, mediana=16635.37, min=16622.52, max=18693.23, n=5, outliers=0
tree_ORTHOMCL758_Inner4.nexus: média=30455.88 bps, std=2667.96, mediana=32603.45, min=27187.96, max=32671.25, n=5, outliers=0
tree_ORTHOMCL763_Inner1.nexus: média=12423.38 bps, std=1443.66, mediana=12490.01, min=10710.75, max=14975.19, n=5, outliers=0
tree_ORTHOMCL763_Inner2.nexus: média=12257.69 bps, std=1451.66, mediana=12344.39, min=10587.42, max=14815.96, n=5, outliers=0
tree_ORTHOMCL763_Inner3.nexus: média=16609.03 bps, std=3089.05, mediana=16376.29, min=11136.74, max=19661.82, n=5, outliers=0
tree_ORTHOMCL763_Inner4.nexus: média=28286.30 bps, std=2166.95, mediana=27178.07, min=27139.60, max=32618.31, n=5, outliers=0
tree_ORTHOMCL768_Inner1.nexus: média=13155.39 bps, std=1028.27, mediana=12376.84, min=12325.30, max=14832.46, n=5, outliers=0
tree_ORTHOMCL768_Inner2.nexus: média=13354.57 bps, std=1918.99, mediana=12501.40, min=10723.31, max=16072.09, n=5, outliers=0
tree_ORTHOMCL768_Inner3.nexus: média=16554.52 bps, std=1768.59, mediana=16366.89, min=14066.66, max=19611.01, n=5, outliers=0
tree_ORTHOMCL768_Inner4.nexus: média=30426.41 bps, std=2652.88, mediana=32492.64, min=27175.57, max=32681.27, n=5, outliers=0
tree_ORTHOMCL780_Inner1.nexus: média=11874.12 bps, std=1128.35, mediana=12490.10, min=9624.29, max=12496.70, n=5, outliers=0
tree_ORTHOMCL780_Inner2.nexus: média=13272.42 bps, std=1053.06, mediana=12576.64, min=12352.76, max=14834.54, n=5, outliers=0
tree_ORTHOMCL780_Inner3.nexus: média=18017.65 bps, std=1576.50, mediana=19295.08, min=16082.26, max=19321.63, n=5, outliers=0
tree_ORTHOMCL780_Inner4.nexus: média=25148.32 bps, std=1881.88, mediana=26678.63, min=22839.82, max=26697.08, n=5, outliers=0
tree_ORTHOMCL787_Inner1.nexus: média=13295.67 bps, std=1611.17, mediana=13329.05, min=10708.78, max=14978.28, n=5, outliers=0
tree_ORTHOMCL787_Inner2.nexus: média=14216.43 bps, std=1156.83, mediana=14383.48, min=12878.14, max=15473.38, n=5, outliers=0
tree_ORTHOMCL787_Inner3.nexus: média=17520.11 bps, std=2164.23, mediana=18464.81, min=13906.83, max=19500.87, n=5, outliers=0
tree_ORTHOMCL787_Inner4.nexus: média=28595.38 bps, std=1455.92, mediana=27599.22, min=27573.80, max=31321.82, n=5, outliers=0
tree_ORTHOMCL790_Inner1.nexus: média=13124.22 bps, std=965.17, mediana=12504.54, min=12493.28, max=14992.23, n=5, outliers=0
tree_ORTHOMCL790_Inner2.nexus: média=13252.79 bps, std=1115.36, mediana=12373.77, min=12322.36, max=14794.68, n=5, outliers=0
tree_ORTHOMCL790_Inner3.nexus: média=16531.95 bps, std=1962.66, mediana=16262.95, min=13906.30, max=20013.10, n=5, outliers=0
tree_ORTHOMCL790_Inner4.nexus: média=28129.50 bps, std=2144.89, mediana=27061.88, min=27041.09, max=32419.24, n=5, outliers=0
tree_ORTHOMCL791_Inner1.nexus: média=12010.59 bps, std=935.06, mediana=12336.94, min=10584.28, max=13334.70, n=5, outliers=0
tree_ORTHOMCL791_Inner2.nexus: média=13084.25 bps, std=1219.06, mediana=12506.82, min=11522.18, max=14984.17, n=5, outliers=0
tree_ORTHOMCL791_Inner3.nexus: média=18783.12 bps, std=1280.81, mediana=19460.17, min=16226.61, max=19492.20, n=5, outliers=0
tree_ORTHOMCL791_Inner4.nexus: média=26433.76 bps, std=3565.50, mediana=27060.19, min=22435.37, max=32443.55, n=5, outliers=0
tree_ORTHOMCL818_Inner1.nexus: média=12727.28 bps, std=1366.33, mediana=12500.65, min=10700.51, max=14977.68, n=5, outliers=0
tree_ORTHOMCL818_Inner2.nexus: média=12995.01 bps, std=1620.72, mediana=12399.61, min=10591.65, max=14812.01, n=5, outliers=0
tree_ORTHOMCL818_Inner3.nexus: média=15827.86 bps, std=1890.51, mediana=16241.23, min=12164.54, max=17411.17, n=5, outliers=0
tree_ORTHOMCL818_Inner4.nexus: média=26065.17 bps, std=3365.58, mediana=27048.02, min=20283.60, max=30613.64, n=5, outliers=0
tree_ORTHOMCL830_Inner1.nexus: média=12511.64 bps, std=2402.46, mediana=12347.18, min=8243.15, max=14824.91, n=5, outliers=0
tree_ORTHOMCL830_Inner2.nexus: média=13418.61 bps, std=1311.16, mediana=12496.59, min=12075.17, max=15017.44, n=5, outliers=0
tree_ORTHOMCL830_Inner3.nexus: média=5111.32 bps, std=428.69, mediana=5174.17, min=4630.71, max=5718.57, n=5, outliers=0
tree_ORTHOMCL830_Inner4.nexus: média=30278.07 bps, std=2639.00, mediana=32348.54, min=27024.06, max=32476.51, n=5, outliers=0
tree_ORTHOMCL833_Inner1.nexus: média=13851.15 bps, std=1200.34, mediana=14814.21, min=12358.23, max=14845.86, n=5, outliers=0
tree_ORTHOMCL833_Inner2.nexus: média=12040.61 bps, std=1507.64, mediana=12491.24, min=9141.84, max=13568.82, n=5, outliers=0
tree_ORTHOMCL833_Inner3.nexus: média=16310.71 bps, std=2055.32, mediana=16237.16, min=13899.97, max=19329.53, n=5, outliers=0
tree_ORTHOMCL833_Inner4.nexus: média=26954.74 bps, std=2897.11, mediana=26533.57, min=22728.55, max=31818.36, n=5, outliers=0
tree_ORTHOMCL835_Inner1.nexus: média=13046.75 bps, std=830.88, mediana=12509.55, min=12497.10, max=14646.27, n=5, outliers=0
tree_ORTHOMCL835_Inner2.nexus: média=12486.87 bps, std=2051.58, mediana=12345.37, min=10585.51, max=16315.34, n=5, outliers=0
tree_ORTHOMCL835_Inner3.nexus: média=17424.86 bps, std=1359.71, mediana=16873.30, min=16085.83, max=19343.75, n=5, outliers=0
tree_ORTHOMCL835_Inner4.nexus: média=26487.68 bps, std=4703.43, mediana=26537.86, min=19896.45, max=31793.23, n=5, outliers=0
tree_ORTHOMCL836_Inner1.nexus: média=13427.65 bps, std=1020.24, mediana=12895.62, min=12887.24, max=15466.41, n=5, outliers=0
tree_ORTHOMCL836_Inner2.nexus: média=12628.56 bps, std=1370.77, mediana=12485.13, min=10691.92, max=14991.58, n=5, outliers=0
tree_ORTHOMCL836_Inner3.nexus: média=17937.94 bps, std=1458.90, mediana=18264.68, min=16221.77, max=19481.42, n=5, outliers=0
tree_ORTHOMCL836_Inner4.nexus: média=28600.28 bps, std=2780.57, mediana=27595.99, min=24810.79, max=33129.32, n=5, outliers=0
tree_ORTHOMCL838_Inner1.nexus: média=13199.21 bps, std=488.35, mediana=12907.06, min=12875.94, max=14151.63, n=5, outliers=0
tree_ORTHOMCL838_Inner2.nexus: média=13292.76 bps, std=2170.14, mediana=14616.18, min=9363.45, max=14995.27, n=5, outliers=0
tree_ORTHOMCL838_Inner3.nexus: média=16801.33 bps, std=1799.17, mediana=17168.43, min=13928.14, max=19503.85, n=5, outliers=0
tree_ORTHOMCL838_Inner4.nexus: média=28820.81 bps, std=4466.55, mediana=27548.85, min=23684.87, max=36303.24, n=5, outliers=0
tree_ORTHOMCL841_Inner1.nexus: média=13301.80 bps, std=900.92, mediana=13012.20, min=12490.48, max=14910.34, n=5, outliers=0
tree_ORTHOMCL841_Inner2.nexus: média=13839.18 bps, std=1681.55, mediana=14302.77, min=11067.79, max=15472.24, n=5, outliers=0
tree_ORTHOMCL841_Inner3.nexus: média=16528.99 bps, std=1629.04, mediana=16238.35, min=13910.47, max=18870.50, n=5, outliers=0
tree_ORTHOMCL841_Inner4.nexus: média=28619.06 bps, std=4805.92, mediana=27606.62, min=20684.54, max=34152.42, n=5, outliers=0
tree_ORTHOMCL853_Inner1.nexus: média=12934.43 bps, std=1725.94, mediana=12361.48, min=10284.27, max=14834.68, n=5, outliers=0
tree_ORTHOMCL853_Inner2.nexus: média=12150.35 bps, std=620.17, mediana=12478.87, min=11412.16, max=12944.32, n=5, outliers=0
tree_ORTHOMCL853_Inner3.nexus: média=18685.13 bps, std=1460.23, mediana=19475.98, min=16221.57, max=20327.80, n=5, outliers=0
tree_ORTHOMCL853_Inner4.nexus: média=23460.29 bps, std=4025.28, mediana=23186.79, min=18022.33, max=28755.65, n=5, outliers=0
tree_ORTHOMCL854_Inner1.nexus: média=12813.17 bps, std=2161.84, mediana=11051.75, min=11044.59, max=15461.00, n=5, outliers=0
tree_ORTHOMCL854_Inner2.nexus: média=13638.86 bps, std=1129.24, mediana=13258.57, min=12486.60, max=14986.71, n=5, outliers=0
tree_ORTHOMCL854_Inner3.nexus: média=17164.79 bps, std=1336.87, mediana=17174.51, min=15032.77, max=19260.02, n=5, outliers=0
tree_ORTHOMCL854_Inner4.nexus: média=29927.59 bps, std=3754.21, mediana=32202.64, min=23634.82, max=33118.71, n=5, outliers=0
tree_ORTHOMCL858_Inner1.nexus: média=13280.61 bps, std=2141.41, mediana=12906.32, min=9665.60, max=15473.87, n=5, outliers=0
tree_ORTHOMCL858_Inner2.nexus: média=13220.23 bps, std=996.16, mediana=12498.01, min=12471.91, max=14998.78, n=5, outliers=0
tree_ORTHOMCL858_Inner3.nexus: média=17367.19 bps, std=2107.02, mediana=17702.09, min=13933.85, max=19493.99, n=5, outliers=0
tree_ORTHOMCL858_Inner4.nexus: média=27883.44 bps, std=2995.36, mediana=27574.14, min=23657.86, max=33051.43, n=5, outliers=0
tree_ORTHOMCL862_Inner1.nexus: média=14436.27 bps, std=1263.81, mediana=15456.69, min=12882.26, max=15474.33, n=5, outliers=0
tree_ORTHOMCL862_Inner2.nexus: média=12988.90 bps, std=1004.58, mediana=12487.99, min=12475.99, max=14997.98, n=5, outliers=0
tree_ORTHOMCL862_Inner3.nexus: média=16891.26 bps, std=1287.27, mediana=16251.97, min=16231.12, max=19465.68, n=5, outliers=0
tree_ORTHOMCL862_Inner4.nexus: média=30873.89 bps, std=2694.79, mediana=33030.75, min=27557.25, max=33104.93, n=5, outliers=0
tree_ORTHOMCL866_Inner1.nexus: média=13409.14 bps, std=1030.34, mediana=12893.49, min=12883.19, max=15469.74, n=5, outliers=0
tree_ORTHOMCL866_Inner2.nexus: média=12712.65 bps, std=981.83, mediana=12228.93, min=12190.28, max=14676.01, n=5, outliers=0
tree_ORTHOMCL866_Inner3.nexus: média=12532.87 bps, std=1288.94, mediana=12342.72, min=10827.42, max=14830.43, n=5, outliers=0
tree_ORTHOMCL866_Inner4.nexus: média=29989.99 bps, std=2440.77, mediana=31328.43, min=26944.08, max=32313.46, n=5, outliers=0
tree_ORTHOMCL872_Inner1.nexus: média=13240.16 bps, std=1505.77, mediana=12493.05, min=11227.90, max=15019.49, n=5, outliers=0
tree_ORTHOMCL872_Inner2.nexus: média=12442.84 bps, std=1836.65, mediana=12352.08, min=9261.55, max=14855.98, n=5, outliers=0
tree_ORTHOMCL872_Inner3.nexus: média=16602.69 bps, std=1660.63, mediana=16218.98, min=14325.19, max=19473.12, n=5, outliers=0
tree_ORTHOMCL872_Inner4.nexus: média=29285.34 bps, std=3640.20, mediana=31143.94, min=23203.59, max=32580.41, n=5, outliers=0
tree_ORTHOMCL874_Inner1.nexus: média=13559.73 bps, std=1701.92, mediana=12898.47, min=11064.91, max=15481.93, n=5, outliers=0
tree_ORTHOMCL874_Inner2.nexus: média=13486.07 bps, std=1223.98, mediana=12496.54, min=12481.37, max=14993.55, n=5, outliers=0
tree_ORTHOMCL874_Inner3.nexus: média=17193.75 bps, std=2767.43, mediana=19396.53, min=13696.37, max=19500.40, n=5, outliers=0
tree_ORTHOMCL874_Inner4.nexus: média=28355.67 bps, std=1908.20, mediana=27564.36, min=27055.17, max=32108.96, n=5, outliers=0
tree_ORTHOMCL875_Inner1.nexus: média=4039.54 bps, std=300.42, mediana=3897.42, min=3742.42, max=4402.11, n=5, outliers=0
tree_ORTHOMCL875_Inner2.nexus: média=14306.30 bps, std=1182.30, mediana=14793.60, min=12887.53, max=15479.94, n=5, outliers=0
tree_ORTHOMCL875_Inner3.nexus: média=17672.43 bps, std=1492.50, mediana=16891.77, min=16253.08, max=19486.28, n=5, outliers=0
tree_ORTHOMCL875_Inner4.nexus: média=28998.15 bps, std=3654.34, mediana=27562.35, min=23638.78, max=33123.18, n=5, outliers=0
tree_ORTHOMCL877_Inner1.nexus: média=13086.48 bps, std=967.44, mediana=12501.36, min=12487.63, max=14987.07, n=5, outliers=0
tree_ORTHOMCL877_Inner2.nexus: média=13395.66 bps, std=1014.68, mediana=12886.50, min=12884.59, max=15425.01, n=5, outliers=0
tree_ORTHOMCL877_Inner3.nexus: média=15760.97 bps, std=918.40, mediana=16221.16, min=13924.19, max=16224.28, n=5, outliers=0
tree_ORTHOMCL877_Inner4.nexus: média=28441.41 bps, std=3552.25, mediana=27078.08, min=23219.07, max=32458.56, n=5, outliers=0
tree_ORTHOMCL878_Inner1.nexus: média=13255.49 bps, std=1322.45, mediana=12548.77, min=11699.25, max=14841.28, n=5, outliers=0
tree_ORTHOMCL878_Inner2.nexus: média=18405.16 bps, std=2864.90, mediana=16863.05, min=16090.88, max=23623.23, n=5, outliers=0
tree_ORTHOMCL878_Inner3.nexus: média=12081.99 bps, std=661.35, mediana=12488.64, min=10786.54, max=12496.55, n=5, outliers=0
tree_ORTHOMCL878_Inner4.nexus: média=26968.93 bps, std=2878.24, mediana=26520.09, min=22757.72, max=31781.55, n=5, outliers=0
tree_ORTHOMCL884_Inner1.nexus: média=13346.37 bps, std=1211.79, mediana=12363.05, min=12352.26, max=14843.50, n=5, outliers=0
tree_ORTHOMCL884_Inner2.nexus: média=12704.53 bps, std=1400.75, mediana=12349.97, min=10589.48, max=14829.34, n=5, outliers=0
tree_ORTHOMCL884_Inner3.nexus: média=17707.83 bps, std=1468.72, mediana=17603.36, min=16091.19, max=19416.41, n=5, outliers=0
tree_ORTHOMCL884_Inner4.nexus: média=28198.91 bps, std=2110.17, mediana=26939.65, min=26882.62, max=32348.91, n=5, outliers=0
tree_ORTHOMCL885_Inner1.nexus: média=12730.03 bps, std=546.67, mediana=12491.47, min=12075.13, max=13686.51, n=5, outliers=0
tree_ORTHOMCL885_Inner2.nexus: média=18151.14 bps, std=2622.94, mediana=18033.91, min=14363.75, max=22204.40, n=5, outliers=0
tree_ORTHOMCL885_Inner3.nexus: média=21972.08 bps, std=2917.90, mediana=20513.36, min=20497.81, max=27807.84, n=5, outliers=0
tree_ORTHOMCL885_Inner4.nexus: média=28867.89 bps, std=2921.78, mediana=27050.97, min=25503.12, max=32380.11, n=5, outliers=0
tree_ORTHOMCL888_Inner1.nexus: média=13461.13 bps, std=975.31, mediana=12870.42, min=12762.00, max=15310.33, n=5, outliers=0
tree_ORTHOMCL888_Inner2.nexus: média=17573.07 bps, std=1189.93, mediana=17360.93, min=16623.21, max=19854.83, n=5, outliers=0
tree_ORTHOMCL888_Inner3.nexus: média=11503.18 bps, std=1323.49, mediana=12350.30, min=8965.62, max=12426.96, n=5, outliers=0
tree_ORTHOMCL888_Inner4.nexus: média=29900.75 bps, std=2508.65, mediana=28727.64, min=27459.12, max=32953.82, n=5, outliers=0
tree_ORTHOMCL900_Inner1.nexus: média=13040.19 bps, std=1414.78, mediana=12896.22, min=11034.55, max=15474.14, n=5, outliers=0
tree_ORTHOMCL900_Inner2.nexus: média=12183.03 bps, std=1575.80, mediana=12025.81, min=10694.35, max=14997.27, n=5, outliers=0
tree_ORTHOMCL900_Inner3.nexus: média=16466.68 bps, std=2163.27, mediana=16237.89, min=13917.52, max=19489.49, n=5, outliers=0
tree_ORTHOMCL900_Inner4.nexus: média=28989.33 bps, std=2131.87, mediana=27605.71, min=27555.31, max=33075.51, n=5, outliers=0
tree_ORTHOMCL908_Inner1.nexus: média=12999.22 bps, std=1626.81, mediana=12369.76, min=10615.98, max=14833.73, n=5, outliers=0
tree_ORTHOMCL908_Inner2.nexus: média=13327.73 bps, std=1001.10, mediana=12890.23, min=12362.34, max=14832.32, n=5, outliers=0
tree_ORTHOMCL908_Inner3.nexus: média=17802.15 bps, std=1376.48, mediana=16997.90, min=16241.32, max=19475.79, n=5, outliers=0
tree_ORTHOMCL908_Inner4.nexus: média=28365.79 bps, std=1957.36, mediana=28196.48, min=26473.65, max=31828.53, n=5, outliers=0
tree_ORTHOMCL916_Inner1.nexus: média=12799.06 bps, std=1437.08, mediana=12382.60, min=10604.23, max=14819.57, n=5, outliers=0
tree_ORTHOMCL916_Inner2.nexus: média=12821.74 bps, std=2157.76, mediana=12488.41, min=9138.17, max=15007.72, n=5, outliers=0
tree_ORTHOMCL916_Inner3.nexus: média=16261.61 bps, std=2240.78, mediana=16374.44, min=12563.64, max=19637.23, n=5, outliers=0
tree_ORTHOMCL916_Inner4.nexus: média=29359.60 bps, std=2649.39, mediana=27203.30, min=27184.29, max=32604.79, n=5, outliers=0
tree_ORTHOMCL918_Inner1.nexus: média=12496.73 bps, std=281.09, mediana=12361.75, min=12345.12, max=13058.77, n=5, outliers=0
tree_ORTHOMCL918_Inner2.nexus: média=18389.47 bps, std=1505.66, mediana=18765.78, min=16616.47, max=19991.20, n=5, outliers=0
tree_ORTHOMCL918_Inner3.nexus: média=13452.61 bps, std=1712.56, mediana=14695.61, min=10587.85, max=14817.94, n=5, outliers=0
tree_ORTHOMCL918_Inner4.nexus: média=26268.39 bps, std=3707.56, mediana=24319.07, min=23060.49, max=32637.07, n=5, outliers=0
tree_ORTHOMCL938_Inner1.nexus: média=12903.02 bps, std=1785.05, mediana=12893.14, min=9656.71, max=14649.00, n=5, outliers=0
tree_ORTHOMCL938_Inner2.nexus: média=16336.04 bps, std=2787.65, mediana=16625.05, min=12472.99, max=19964.10, n=5, outliers=0
tree_ORTHOMCL938_Inner3.nexus: média=13665.02 bps, std=924.65, mediana=13844.61, min=12490.92, max=14981.04, n=5, outliers=0
tree_ORTHOMCL938_Inner4.nexus: média=27975.75 bps, std=3386.15, mediana=27182.63, min=23287.14, max=33796.24, n=5, outliers=0
tree_ORTHOMCL942_Inner1.nexus: média=12555.33 bps, std=1693.94, mediana=12499.47, min=10707.56, max=14959.15, n=5, outliers=0
tree_ORTHOMCL942_Inner2.nexus: média=17432.39 bps, std=1331.70, mediana=16781.04, min=16745.37, max=20095.60, n=5, outliers=0
tree_ORTHOMCL942_Inner3.nexus: média=12845.43 bps, std=1612.36, mediana=12212.80, min=10483.17, max=14663.98, n=5, outliers=0
tree_ORTHOMCL942_Inner4.nexus: média=29218.75 bps, std=2629.34, mediana=27096.58, min=27044.15, max=32488.11, n=5, outliers=0
tree_ORTHOMCL943_Inner1.nexus: média=13691.09 bps, std=1121.87, mediana=14089.94, min=12343.66, max=14830.59, n=5, outliers=0
tree_ORTHOMCL943_Inner2.nexus: média=13514.79 bps, std=1262.04, mediana=12495.75, min=12468.89, max=15129.36, n=5, outliers=0
tree_ORTHOMCL943_Inner3.nexus: média=5184.36 bps, std=480.33, mediana=5219.37, min=4324.67, max=5771.67, n=5, outliers=0
tree_ORTHOMCL943_Inner4.nexus: média=30062.40 bps, std=2440.49, mediana=30630.82, min=27188.77, max=32648.73, n=5, outliers=0
tree_ORTHOMCL947_Inner1.nexus: média=13555.56 bps, std=1180.64, mediana=12820.12, min=12481.78, max=14996.47, n=5, outliers=0
tree_ORTHOMCL947_Inner2.nexus: média=13518.47 bps, std=1481.06, mediana=14393.38, min=11200.09, max=14833.30, n=5, outliers=0
tree_ORTHOMCL947_Inner3.nexus: média=18146.53 bps, std=1873.01, mediana=19643.34, min=15396.02, max=19672.33, n=5, outliers=0
tree_ORTHOMCL947_Inner4.nexus: média=27717.08 bps, std=2128.13, mediana=26644.34, min=26631.81, max=31973.03, n=5, outliers=0
tree_ORTHOMCL948_Inner1.nexus: média=13486.08 bps, std=1223.48, mediana=12490.71, min=12482.47, max=14984.68, n=5, outliers=0
tree_ORTHOMCL948_Inner2.nexus: média=12999.18 bps, std=1633.16, mediana=12362.68, min=10600.30, max=14841.21, n=5, outliers=0
tree_ORTHOMCL948_Inner3.nexus: média=17392.64 bps, std=1577.88, mediana=16122.27, min=16085.40, max=19335.64, n=5, outliers=0
tree_ORTHOMCL948_Inner4.nexus: média=25990.66 bps, std=3395.83, mediana=26501.17, min=22397.73, max=31793.34, n=5, outliers=0
tree_ORTHOMCL964_Inner1.nexus: média=12562.28 bps, std=1854.93, mediana=12355.28, min=9376.11, max=14845.77, n=5, outliers=0
tree_ORTHOMCL964_Inner2.nexus: média=16962.01 bps, std=1611.75, mediana=16636.25, min=14981.13, max=19919.51, n=5, outliers=0
tree_ORTHOMCL964_Inner3.nexus: média=13095.32 bps, std=1284.62, mediana=12495.38, min=11399.15, max=14987.57, n=5, outliers=0
tree_ORTHOMCL964_Inner4.nexus: média=28655.35 bps, std=4879.93, mediana=31546.88, min=19749.99, max=32472.76, n=5, outliers=0
tree_ORTHOMCL965_Inner1.nexus: média=13093.07 bps, std=1054.35, mediana=12492.19, min=11941.13, max=14862.75, n=5, outliers=0
tree_ORTHOMCL965_Inner2.nexus: média=13143.79 bps, std=1459.45, mediana=12354.79, min=11450.81, max=14965.41, n=5, outliers=0
tree_ORTHOMCL965_Inner3.nexus: média=16490.74 bps, std=1144.57, mediana=16628.02, min=14493.32, max=18072.84, n=5, outliers=0
tree_ORTHOMCL965_Inner4.nexus: média=28422.57 bps, std=3558.83, mediana=27034.97, min=23188.38, max=32466.13, n=5, outliers=0
tree_ORTHOMCL968_Inner1.nexus: média=12577.97 bps, std=1715.54, mediana=12489.68, min=10705.06, max=14959.31, n=5, outliers=0
tree_ORTHOMCL968_Inner2.nexus: média=12786.96 bps, std=1890.15, mediana=12356.06, min=9686.01, max=14831.68, n=5, outliers=0
tree_ORTHOMCL968_Inner3.nexus: média=16447.56 bps, std=371.08, mediana=16244.13, min=16227.92, max=17185.04, n=5, outliers=0
tree_ORTHOMCL968_Inner4.nexus: média=28833.87 bps, std=2230.20, mediana=27135.39, min=27047.87, max=32440.96, n=5, outliers=0
